Predictor,Description,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96,PC97,PC98,PC99,PC100,PC101,PC102,PC103,PC104,PC105,PC106,PC107,PC108,PC109,PC110,PC111,PC112,PC113,PC114,PC115,PC116,PC117,PC118,PC119,PC120,PC121,PC122,PC123,PC124,PC125,PC126,PC127,PC128,PC129,PC130,PC131,PC132,PC133,PC134,PC135,PC136,PC137,PC138,PC139,PC140,PC141,PC142,PC143,PC144,PC145,PC146,PC147,PC148,PC149,PC150,PC151,PC152,PC153,PC154,PC155,PC156,PC157,PC158,PC159,PC160,PC161,PC162,PC163,PC164,PC165,PC166,PC167,PC168,PC169,PC170,PC171,PC172,PC173,PC174,PC175,PC176,PC177,PC178,PC179,PC180,PC181,PC182,PC183,PC184,PC185,PC186,PC187,PC188,PC189,PC190,PC191,PC192,PC193,PC194,PC195,PC196,PC197,PC198,PC199,PC200,PC201,PC202,PC203,PC204,PC205,PC206,PC207,PC208,PC209,PC210,PC211,PC212,PC213,PC214,PC215,PC216,PC217,PC218,PC219,PC220,PC221,PC222,PC223,PC224,PC225,PC226,PC227,PC228,PC229,PC230,PC231,PC232,PC233,PC234,PC235,PC236,PC237,PC238,PC239,PC240,PC241,PC242,PC243,PC244,PC245,PC246,PC247,PC248,PC249,PC250,PC251,PC252,PC253,PC254,PC255,PC256,PC257,PC258,PC259,PC260,PC261,PC262,PC263,PC264,PC265,PC266,PC267,PC268,PC269,PC270,PC271,PC272,PC273,PC274,PC275,PC276,PC277,PC278,PC279,PC280,PC281,PC282,PC283,PC284,PC285,PC286,PC287,PC288,PC289,PC290,PC291,PC292,PC293,PC294,PC295,PC296,PC297,PC298,PC299,PC300,PC301,PC302,PC303,PC304,PC305,PC306,PC307,PC308,PC309,PC310,PC311,PC312,PC313,PC314,PC315,PC316,PC317,PC318,PC319,PC320,PC321,PC322,PC323,PC324,PC325,PC326,PC327,PC328,PC329,PC330,PC331,PC332,PC333,PC334,PC335,PC336,PC337,PC338,PC339,PC340,PC341,PC342,PC343,PC344,PC345,PC346,PC347,PC348,PC349,PC350,PC351,PC352,PC353,PC354,PC355,PC356,PC357,PC358,PC359,PC360,PC361,PC362,PC363,PC364,PC365,PC366,PC367,PC368,PC369,PC370,PC371,PC372
causal_A02,Multiple pregnancy,-3.393574136045036e-4,0.037180270823758,-0.028278398641425923,-0.0062513836426092454,4.7167648195982624e-4,-0.02458253088911873,-0.09556601976254289,-0.08609420299471496,-0.02274264567421977,0.020461815444087546,0.09455255142424812,0.014856421551955417,0.06387586357215748,-0.0035999362406377296,-0.006246241593724615,-0.02226820563733934,0.023052414564486364,1.6177695666272216e-4,-0.018041507122465612,-0.002258713211238404,-9.345544899361114e-4,-0.0028864959602807883,-5.856499408172939e-4,0.002036813328560415,0.00869197456091466,-0.014135146023761364,-0.00898913124600734,2.9814329930581224e-4,0.00466459806932106,0.003627967350876727,-7.580688208524466e-4,0.0048611129923137215,0.012483618539205581,0.0041575801254408054,0.0033601594751249526,0.005934830122180374,-0.0019721505334903237,-7.079619051924666e-5,-0.0013233148440972087,0.0011269769151695504,0.0018934010922624796,-0.0029458086321836616,-0.00891648666622686,0.006162494353338665,-0.0070939950101205915,-0.003862952074254407,-0.001849466778736442,0.003928252953221304,5.33170046598436e-4,-0.002913449714979932,2.890202297108495e-4,-0.001055960917071398,-2.112545374823216e-5,0.0016911426673145273,9.574395755073256e-4,-5.110848410299397e-4,-2.921750393679762e-4,-0.00175969984446321,-8.10651705931203e-4,-0.002140974926758249,-0.0020591224996693047,-0.0018365620256403864,-0.005838200050803974,0.0012847733945246106,-0.0010408714858964048,-5.729898468744677e-4,-0.004479529571728965,0.0020576743581092755,0.0019103027046776082,-0.0025494362662392953,3.524513452627943e-4,0.002907289010072048,-0.003492165398621845,-0.004553135615848448,0.0018900178215670701,-0.002264294874922149,0.0029538900541065576,-1.9219447046320154e-4,-0.002754866516999306,7.31224580901684e-4,-7.049481530902274e-4,-0.0010010369613882902,-3.0494615080434336e-6,0.0016941122905163438,0.0014190512906730067,8.253642396772063e-4,-0.0012757767429347263,-0.0011434563985690158,-0.0025599090747253543,-3.2031036043861816e-4,9.746734124722868e-4,0.0013735412302781614,0.001201880167299022,0.0022162772685772746,-7.050797717168464e-4,-1.426210571712153e-4,-0.0014062660522768573,-0.0028601238489376077,0.0028886266686179458,-6.535050880481262e-4,-0.002264848049743147,-0.002076252142380935,-0.004828674408571027,9.090211006923396e-4,-0.0015051849309211233,0.005180351018327226,-0.0014626609716122268,-0.0016621745911257852,6.644640182121994e-4,-0.0014486075198716028,-0.001977648923523517,-0.002616335914385326,5.0457944805651096e-5,-2.3330056260823396e-4,0.002152878503180567,0.0022182064190330196,-0.0034247053469178166,9.614606825187966e-4,0.0021557838580894433,-4.361728498539861e-5,-0.002145671416280517,9.734636632401106e-4,-0.0011481695200263556,-1.0056540726664284e-4,-0.003978499315094435,0.001704798125199535,0.001914928600911155,6.101481373363464e-4,0.002279328966040016,-0.004204275890406021,-0.0030581342154263513,0.00657828258483082,0.001564931466255441,-0.0013944466809160698,-0.0028513825234003443,-2.8306083577727916e-4,-0.00126313195201059,-0.002844964123431883,-7.296353749989028e-4,-0.0024186951358342386,-1.9276563436340527e-4,0.001671308049489811,-5.668867194033415e-4,-0.002706791393437656,-0.007833717998066307,6.045086133776653e-4,0.004507310940459953,-0.0015499288443443417,0.005657966152836056,-0.002423439817367324,-7.367621262262395e-5,-0.003113280964286211,0.0011501390220473643,-0.002964531074695666,-0.0021199296921208892,-0.0019244319354980465,-0.002901957627631774,-0.0018154890702125747,-0.0017986168918217706,0.006053970644208351,0.003117819065772197,0.001606576102866747,-0.0044881100232382004,6.892573403720846e-4,-0.004620334275004022,0.005166865626417326,5.853870670290619e-4,0.0033101991242359074,0.0012381623205161578,1.2356498891220866e-4,-0.010535590981779664,0.006207595665725227,-0.0031924116762158503,-0.006556679812585595,-0.0024984314073419264,-0.003775839507193951,-0.0012740049384126304,-0.003316729197411639,0.0024901208188375266,0.005401630110194654,-0.010533786453661004,-0.002498818492006161,-0.002013840060674532,1.8283765216387307e-4,0.0011401655017446815,0.0018739859411889023,-5.361480537884672e-4,-0.003277698950169737,-0.008165507917798059,-0.005540564825937273,0.0014044205273339547,-6.671635563913208e-4,0.0032524347880561787,0.0032627150928687234,-0.0010749461061577525,-0.0065567375166491184,6.849690650945721e-4,-0.0012244635962286123,3.148870847955671e-4,-0.0024548508972171944,-0.004294182503671264,0.0047717824348008225,8.175325788707287e-4,0.004397656200223548,-0.003880371643402262,0.002398802569019635,0.0017475628637123489,0.002171962940383181,-0.0023745205324400987,0.006679421011061947,-2.697861993042212e-4,5.618672084188525e-4,0.006833865624419273,0.0035800472680320534,3.1456776289540085e-4,0.002656507030277958,0.005689398974571128,1.601024365074281e-4,-3.2157633060710594e-4,5.087714600850679e-4,-0.0024588572809891157,0.006443081047246806,4.8074028666983263e-4,0.0012672129502562667,-0.0027852580099828,-0.001300285852965627,0.002504449889797083,-0.003446735861510932,-0.0013793405175100248,2.751574195807704e-4,-0.00448938234233649,-0.0023900373839675065,-0.004379891572563318,-0.003697730475480411,0.004394714651596504,0.003934048157303189,0.001852363865325088,0.0024234240119652183,0.0019373328817693513,-0.007504900041139347,0.002354914343924952,-0.0012464827113879283,-0.00552929984888206,-0.0034181339222231696,-0.001973346354892074,0.001893151845801442,-6.99862368645919e-4,0.0043539066538738555,0.005110678374136409,-0.0029759907367674517,-0.0027996342726755476,0.0027459450598557368,-0.0013267812119528346,-0.003165519375990726,0.003409261154475278,-0.003528877100768875,-0.0038593518809193874,1.9599053119800743e-4,0.003827786559372647,0.0033113726125806866,0.001016835026852012,-0.0026076541647178583,0.0015798851777752783,0.0024455740924555626,-0.0025572792688964307,0.0016255406114983966,0.004579489573266737,0.0027815809860375277,-0.0018477712134906165,-0.004564378099111104,-0.0035713678920343966,-0.0032030978908912716,-0.00491216997623689,0.008334977214295334,0.002183614887206991,0.0014291037347037474,-0.0019648274963934118,0.004133066095523171,-0.005164471319247857,-0.005150404876076441,0.0043284582646517765,9.668899921196536e-4,0.003090265676563351,-0.003506785532292089,-0.005195220254852203,-0.0029170136492398073,-0.004352000050687282,0.0013116307796684596,-0.001994620450464394,-0.00857502683670807,-0.0025163902649709725,0.0011714074615049013,-0.005415125520854299,0.003299791777418664,4.542628399447384e-4,0.0021282225561278555,0.0038346887467002717,0.0028370963330907593,0.00456066344649665,0.0012552543103361068,-2.5069373982066715e-4,-0.0037412942524305964,0.0016926646856593338,-0.0014474774164287742,-0.0026415750903728743,1.4415586854480984e-4,0.0015186253133355314,0.002556192937248383,6.785692136002023e-4,-1.3828425241050238e-4,-0.002034554642852753,-8.093894007173836e-4,0.001693113816209837,5.503559986227722e-4,-0.0028691793830170538,0.0021139300840697546,-3.017379562981308e-4,0.0028537151527191617,-0.0013589450040942,3.9524755447752107e-4,3.867797851668601e-4,-0.0018063127086583044,0.0029530454619516758,-0.0018466624785479489,-0.004990071994166994,2.1610755547297108e-4,-2.8566219095126587e-4,-0.001700422074931126,0.0013522471563471707,0.0014101096516586822,3.2649975911070773e-4,7.55924498177579e-4,-9.636043833733884e-4,-5.800147522143535e-4,-7.357761932909512e-4,-3.015328247043176e-4,0.001712127981331639,-7.686477852780877e-4,5.77516509467454e-5,0.0013069584600055597,7.361342947780356e-4,1.3778338085034293e-4,0.0010573658364288383,-0.0013035595541072212,-6.409104800391499e-4,-0.0017797774785631392,4.0081019222853656e-4,0.001517242587472294,-0.001946652139525677,-0.002304197268826131,-6.713107395025716e-5,5.04877779186655e-4,0.001064506284779795,-2.026803028452381e-4,-7.049918969153331e-4,4.535549491215224e-4,7.456826850988716e-4,0.0022363372199658794,0.001744948479147856,-9.88798778827033e-4,-2.939700516972246e-5,-7.128790709301959e-4,2.5081121120802815e-4,-4.194675546316537e-5,-6.249381093740414e-5,-8.689831678913234e-5,-0.016011553937047843,-0.02130067301743775,0.26491451375663955,-0.018221675201575367,-0.07693275182198292,-3.37831402340714e-5
causal_A03,Chorioamnionitis,-5.779870264120486e-4,0.010961129805229999,-0.007606877371749801,-0.0022344729438382883,-3.169411928705037e-4,-0.009834333338228921,-0.029955567869535352,-0.03885625350838102,-0.10438445739881817,-0.010222891879895413,0.017273575148855056,-0.02828159007942233,0.021134079959173317,-0.003667320313231561,-0.0034805124165381233,-0.004058192125989921,0.00546764615176523,4.6501413043797615e-4,-0.002022158538948659,-0.001366035113713686,-0.003048179350372158,-0.004608602934833685,1.0889637897246911e-5,0.004403837795885317,0.0023421308395681303,-0.0016931976919889922,-0.0024139780595479328,-0.002029804935119848,0.00305573951324378,0.002612216402806946,6.184460454697165e-4,0.0034774708784666196,0.008387994667021564,0.0034375954052976547,0.0025022470176726303,0.007807905204888735,-1.077219627175375e-4,0.0018496272482243744,-0.004175749175878864,8.402407205831265e-5,0.0024908843034188192,-0.0022558157361804,-0.001483135700326264,0.0031178448802887987,-0.00117487242806961,-5.662766160929001e-4,-0.001080082238650891,0.003588702710353718,-0.0015284903179285712,-0.004996511568788137,0.001010774662994018,-0.00102825893216328,-5.061809644345668e-4,6.254120263364728e-4,0.003058763990328068,-3.73916272988837e-4,1.098386994683057e-4,5.112490264401055e-4,-0.005963660270696735,-3.0989026014897674e-4,0.002245936800066155,0.0034696097526366564,0.0025953525725255686,-0.0020008006220828354,-0.0027241048394534254,0.0014709645217787766,-0.004680946808240033,0.004384033032893603,0.0030091923805407317,-0.0052838069146522075,-0.003569920774673858,0.001535168824396796,-0.0026085502359809026,-0.0013944959525688564,-0.005074607459536015,0.0010940870001952651,0.0016317692001501685,-0.001868671126611423,9.702039568559225e-4,0.0020456969625079367,0.004275878163804034,0.00855243992265996,-0.0024609679028297373,-0.003965475501612286,-4.3416452079893925e-4,-6.244614282301551e-4,-0.0013137870763504558,0.0014663481524050431,-4.820502219752173e-4,-0.00281275303754801,9.678900841475719e-4,0.0011280861259918013,-0.0022813411251291593,-0.001570174260538756,8.165340967666193e-4,-0.0034051446855963524,-0.0019779260137668037,0.001580726061495263,0.0018559080865083628,-0.001806431865209033,-5.968479293410622e-4,-6.730634066809639e-4,0.0028009041163709098,0.002127094639456248,0.004428467408051446,-0.005460833041852818,1.2993385866386637e-4,0.0021932123893032185,3.8970717242939806e-4,-0.0034218211693477158,0.003602811813365757,0.001638945227967275,-0.0010891303577945084,-5.908347092619011e-4,-0.0012932335009126624,-0.004123135686985058,0.003549761812265908,-3.2815551687545927e-4,-0.001126354272631714,-0.004196635482185202,-4.678787361695278e-4,0.001774436992562654,0.0018636983367596464,-0.0017242813285189126,0.002078990894103364,0.003538094668902961,-5.220469094229447e-4,-0.0040754908220686234,-8.978440963491917e-5,0.0022808001234972367,0.001429515597577256,-5.850106310821836e-4,-0.005214605265417985,0.00185213966473659,2.2571948932626057e-4,-0.0016131198735722448,0.0013216757805608083,-4.6740585023080997e-4,-0.003073178452888624,-6.812472987582693e-4,0.0012243398781955864,9.619628627392348e-4,0.002199702261818189,0.004225479024253196,0.001680971129791146,-0.0022157615057410407,-0.003940250197563935,-0.0011491910831337383,-0.004429539405865852,-0.0029642818416631554,-0.0015444922537330946,-0.001057643216865165,0.0019243057795458325,-8.24846368481267e-4,-0.006922007187229063,0.0046278407986204955,0.0027715207338792182,-8.072417285781326e-4,-0.0017808387701885942,-0.0038549801422900726,0.0018706541395340373,0.0024863235579995068,5.304017427019588e-4,2.4330943271892713e-4,2.983748141060614e-4,-0.0014584571001688674,-0.002459150133470208,-2.830293366833734e-4,-0.0010550063124064879,9.426766415011106e-4,-0.0045976679911916745,-0.0016515529877229773,1.35039771602296e-4,-8.439449531608672e-5,7.338492650055977e-4,-0.0019944006825133556,0.0023731789896632343,-0.0022554535486469943,-0.0016881922034974936,-0.002318011314669116,-0.001958170139835236,0.004704075944556551,0.004044179322783456,0.0018855014748099393,0.0024793578159052576,-0.0022278517410025647,9.091866204260437e-4,-0.0027473796380287404,9.746562224359719e-4,-0.002745508430380214,5.01369402906917e-4,8.319322546301224e-4,-3.6224294365443994e-4,-6.502663930438961e-4,0.0027704820263012896,-5.211165617981193e-4,0.0020016809608015547,2.5878266089486703e-4,-1.0343567567396045e-4,0.001176296957270068,0.0026388430619995722,0.0014583412403170036,2.3848939571233702e-4,-0.0025709551029565914,-2.1747696792544542e-4,3.4304155907517617e-4,0.0018123641768372494,4.977280079095132e-4,0.0028246467547276065,2.317044945531797e-4,0.0015084460118361478,0.0013282601413460323,-6.63119738601118e-8,-0.0016923396552676307,-0.001642328324985701,-0.0022039064363315467,-8.876264737106431e-4,-9.643867900966026e-4,-4.918230680012651e-4,0.0038826569885105377,-0.0016628811426463897,0.0018702157949502377,0.004138825231905434,0.002004196795555171,-2.6676953743543744e-4,-0.0018939906494431042,0.0035012575067058078,-0.00291137187542209,0.0019164586652480927,-0.0011183324822105056,-8.485383511967944e-4,-0.0019670364528517757,-0.001675077706132894,-6.112795357673997e-4,-0.003452036501124262,-2.9736811459331022e-5,0.0011684545403401567,0.0011133677756260578,0.0017221504702544731,-0.0036398667674988313,-0.0010554480396284074,0.0021074392644521464,4.1740736884573397e-4,-0.003176833382074431,0.0014936385816212436,-0.0024376118123852425,3.629984617647853e-4,2.0902268437286687e-4,0.0011996400391651345,-0.0029091736424787453,-0.0010317427796021053,-0.0016201805363652473,0.004685645245484171,-7.677755191752004e-4,0.0012553800346560744,0.0018219268166701252,-0.004547091758150067,-2.403285109797096e-4,0.005368955716452441,0.0014476313058756059,-0.0014299736353545458,-0.001012027607448708,9.196699572369367e-4,-0.0013683372597468643,-0.0019197883030628706,5.296820066293391e-4,-2.820431955257574e-4,-8.034315846003905e-4,-3.5928484445439223e-4,1.480657261475035e-4,0.001039991464136894,-0.0015149796682424454,-0.00298812789661037,9.114181345993074e-4,9.76614738266428e-4,-9.582336505359211e-5,-0.0019069714090517397,5.557390213123522e-5,-7.588730450863384e-4,-0.0031595971383330604,7.386195360251553e-4,5.746235467328647e-4,-0.0013763570942620178,-4.43884351744644e-4,0.0012522808202029294,9.468263550139252e-4,-0.0013611019199348245,-6.120923905555061e-5,4.665811670373072e-4,-0.001532347569896205,-0.001331735106206356,-0.0029876438422781993,-3.4444420828351913e-4,-0.0015275603018566602,2.665429810362897e-4,0.003210063318122056,4.692247646908417e-4,-0.0019010744936671408,-2.0419868555103643e-4,0.0017500143331991,0.0011279300763427638,-0.0035477260487079814,8.529113141172056e-4,4.867754152590505e-5,1.46633475908046e-4,0.0013485522586188718,0.0010274095849501712,-0.0010185984787345064,-0.0014060313371365531,-1.593116802830323e-4,4.602771696666175e-4,-7.733726338416388e-4,0.002310189932804757,0.0015471108638088942,-6.096405921886048e-4,-4.0501229108405725e-4,3.353742934845875e-4,0.001610890916038999,0.0014103081955863757,0.002712863764563671,4.4699319196687265e-4,-0.0036424199899756857,-0.0024013982287370075,8.935443255893711e-4,0.0013815874962856505,5.684100194058137e-4,7.605723961805608e-4,7.057211481471684e-4,2.3554562198391807e-4,8.165634788480583e-4,2.861104884400094e-4,5.896217346305624e-4,8.810085022785525e-4,0.0010639446494692744,0.0010596239818016758,-9.949462375734596e-4,7.500469743762737e-4,-0.00146229622517642,-3.9002697377141167e-4,7.656562970473855e-4,0.0010302859077985106,1.1763606133275907e-4,-7.336267064314659e-4,6.200709283757258e-6,-5.357585203587477e-4,-2.948808919589702e-5,-3.743782331610352e-4,7.17274389975879e-5,-9.424551074745865e-5,-5.569595341137109e-4,0.002488826062468421,0.002116316594713812,7.595796875465014e-4,-3.3941629429248507e-4,4.580272215765203e-4,2.5795026054881067e-4,4.385251365720493e-4,-3.828148235552659e-4,0.001122088226927817,-2.4609633536866774e-4,-5.0713277047649206e-5,-0.0023190608810122783,5.697056254057591e-4,4.450467403712009e-5,-9.612727830039001e-5,1.268937963214315e-4,4.2944727534594847e-4,-0.07280586618859666,-0.06871618038198271,0.1679709089513448,0.062284618785847776,-0.07058916735106681
causal_A04,IAI,-1.3008154807759854e-4,0.004890792937062265,-0.002355258002429393,-2.771159248459985e-4,-1.8043125785956095e-4,0.0035334843830429736,-0.0049424426848296696,0.0013955863015389948,0.005025900866317436,-0.007525795088370612,-0.02880192170637458,-0.004629210097473554,-0.009434136143376312,-0.010510783934413395,-0.06635660413247302,0.24282661832300287,-0.12562635954416687,-0.07083951060592161,0.0050622164370425025,0.0026209173941142733,-0.00459106332797634,0.0022547276825604927,-2.939080602063133e-4,0.003192938854482369,5.417908486905734e-5,9.113218424975839e-4,-0.0018928536666640394,-0.0014387983514488646,-0.0019189884499683178,-0.0013588302455769152,-0.0028901391730714434,6.609799311084529e-4,-0.0028047150253875633,0.002969830404577909,-0.0010273836739146977,-0.0036291140657014496,-0.007732091319950482,-0.0010823732850001096,-9.267286960448897e-4,0.005716257609393573,0.006619124334856483,-0.0028470449744434985,-0.004123303983700597,-9.33753626184004e-4,-9.939858230380142e-4,-0.0014844983734733806,-0.0035859152032227883,-0.0028891507163437895,-0.0033029380617783715,-0.0018495045222897987,0.0024958757682827905,-0.005519860858424127,-9.750330092499724e-4,0.001252502490474265,-7.771291585177834e-4,-0.00132403140269772,9.308319684139496e-4,0.001917272876353153,0.0033211516022495897,0.002915853489479036,-9.225477936582848e-4,6.602043608247828e-4,6.69388237753398e-5,-0.001183439766856178,-3.1945586626071573e-4,0.003099833550011371,-0.0018244473604454143,0.003529887431394507,-8.417126564371991e-4,-0.0027363528472823134,-0.0020145323479077307,0.0013678167857158684,-0.003025510836322932,1.1095445684761813e-4,-0.0033617196791193857,1.2639150425504622e-4,-0.0022040879820660344,-3.730266518258752e-6,0.0036204237657873626,-9.951437496692078e-4,-0.003158894298498205,-0.0010837180429794694,0.0015039041599796412,0.0010973143896770346,-0.0031673295790565566,0.004717026205504046,7.898042652511126e-4,-7.838226189401869e-4,0.0018490143450466423,0.0013056211856773189,-0.0012870403156989068,0.003378566074229829,0.0022615570680262994,0.0012156991786685765,0.0023249798964142523,0.001694958481815461,7.670047885537231e-4,-1.0038928020257358e-5,-0.001226458864077283,0.004203960212941115,0.0013577474547208682,3.672146684445283e-6,0.0026079288625219616,-0.005349276663763562,6.722565740227127e-4,-9.743122496268077e-4,-0.0015499313979673625,0.001944266400617985,0.0015757713851973355,-0.00332759771165634,-0.0018054993061599582,0.001499987221128468,0.004411752765632461,-0.0013503156635182977,0.0027639921369519097,0.001587431326801384,7.508307171300461e-4,0.0030371217685260035,0.0024341021664684485,0.0023625357139046856,2.816756690408968e-4,-0.00028872071170466717,-0.0013827662763639928,0.0017687450892789397,2.121792359567319e-4,7.334996152899055e-4,0.004977220567783078,0.0026897418193838085,-1.0291320889759155e-4,-0.005201264310045653,0.0020830353680792594,8.14299617581536e-4,0.001669104952129436,-0.002279549490226633,8.270295022857631e-4,0.002515331186016066,-0.003911181265327602,9.14320233839053e-5,-0.0013889964780062641,-7.497132056551147e-4,0.004764100428191181,6.453968575149205e-4,0.0012258174105518153,0.0012493127663347717,0.0038292789004029555,-0.0022228975976086745,-0.001540383438676126,0.0015965267999943425,-0.003371422441103774,-0.002464538480721442,-0.0016671843169224299,-1.911571442539687e-4,0.0012491367896035987,-0.002077254818893619,-0.0017830713576886396,-6.130921371643189e-4,0.0016730102641956252,0.0028336122869124015,-0.0018665642288538617,0.003384486974910802,2.4657855259194346e-4,0.005030560055497887,0.001202016784703556,0.004060998836011087,-0.0010900278963535078,-4.080138957386344e-4,0.003111857738208546,6.186634619925511e-4,7.294455216141366e-5,0.00327608151741696,-0.004081988330974021,0.005151954666581552,0.0017739527176143914,0.0022962174689321025,-0.002397057521167008,-0.005327388636220174,0.0019538463388131537,-0.0026073995097767484,-0.0013546331903919705,0.004945656192322281,-0.002613459418419141,0.006180635282279505,0.0013247040037136987,0.004465376451364315,-0.002132357562966604,-5.374782542791979e-4,8.073007906287803e-4,0.00538020676579885,0.0028309500069910363,-9.44165521550844e-5,-0.005849582767330492,0.0027860946912782875,2.3297547560716526e-5,0.005278142716225253,0.0035783323276534717,-0.001582952668034417,-4.331453421902389e-4,-6.481385524968206e-4,-9.518783520207122e-5,-0.00657020578187841,0.004914927470193233,-0.002324972327298362,0.0019840918228229594,0.0016332804732016254,-0.001176895621565783,-0.001717548426628339,2.732714444113191e-4,-6.909231363713029e-4,-0.001135836302576055,-0.003228768032123366,0.0019951764472057863,-1.2612631305035436e-4,-0.0014635045340721505,-2.259131627665002e-4,0.0013134507610245616,-0.0014878535287103413,-0.0011886294244948092,0.0029905008034132674,0.004618851627649812,1.607402567151464e-4,0.0029674136614909674,-0.0015662485619924642,-0.0028359731884024684,-0.001015427149738911,7.208696926393789e-4,0.002642365222387007,3.7650348374397547e-4,-0.002558332858984087,-5.8617083271616e-4,6.772018288840423e-4,-0.0020350685776794586,3.5579506849841945e-4,0.003297283221776354,0.003626861967192608,0.002555357458784682,0.004532262037407053,4.4811896637374097e-4,-0.001000133067826752,0.002085230140129542,9.816442018134887e-5,0.0012012586610954117,-9.571953408429383e-4,-4.937337800867824e-4,0.0012547644219756799,-4.842159094260007e-4,0.001507730831705834,-0.0026335264897716128,0.0014569979055645884,-0.0016439609611446817,-6.084695404863727e-4,-3.1823207980061875e-4,-0.001422696650317412,-0.0023565929644857493,9.89286755439581e-4,6.407956783875438e-4,8.895707640678978e-4,0.0027592219413728213,6.968415122024269e-4,0.0012554129071940653,0.0013397882184858177,0.005003671024746101,0.0028949439521067707,-4.650170280182087e-4,9.208312777335626e-4,-6.709064209408078e-4,-0.0011014011050196006,0.0012944580626504838,0.001591251999151075,-4.3539241224571765e-4,-0.0013328588105261181,-0.002396184474559423,0.0013044124740509515,0.001061308323666195,0.001960396323272668,-0.0022397580003900687,6.29735194149223e-5,0.0012165566318537637,-4.2227764425197873e-4,0.002612598049934142,-0.0018797268786600984,2.37209064281333e-4,-0.0032936973715444987,-2.950951492313537e-4,-0.0017614631639094795,-0.0022818999768307443,-0.001256277536067671,9.127571975732317e-4,5.444144941903308e-4,0.0015167822964379522,-0.0013299369345423852,-2.3687876447708766e-4,-0.0011917690697008862,0.001202660752890082,-0.002178452261338978,7.608774698296644e-6,-0.001342464058035047,-1.8791185424664778e-4,0.002093610632342709,-0.0010264924215074808,-0.0015005055001262296,-0.002298840589081306,0.0027873417079909654,-0.002342132856934467,0.0010741857403201093,-0.0014562255631557874,6.689164216450491e-4,-2.353965039801505e-4,-0.0013431389943396076,-0.0021716088682290587,-5.99071697289056e-4,2.0147548171285993e-4,-0.0011048314259496721,0.0010434150365207116,3.485010484169933e-4,7.036655310407348e-4,0.0024971962342856154,0.0017355535529056379,9.715516012906657e-4,-8.192230622940874e-5,-0.0012214937919764327,-7.337271803546056e-5,-3.075741234680706e-4,0.0016987335253669672,-0.0018041930918304618,-2.9874861394037813e-4,5.641255158705683e-4,7.975302383539101e-4,-4.71730762870772e-4,-2.799375952814875e-4,3.2217112153918725e-4,-2.9222450338237945e-4,-4.329045545860347e-4,3.049624130980853e-4,-1.2972079777552506e-4,1.1787559421560179e-4,-4.7543680415197817e-4,5.106880883382407e-4,0.001969004254692529,-0.0013016238670407107,5.356317482944056e-4,-0.0013874033536739293,0.0014680101359874685,-4.1676369963125295e-4,1.8711325138654844e-4,-5.025696268467704e-5,7.047653767270521e-4,5.514237181685745e-4,-3.9264551409333556e-4,1.0652122712449882e-4,1.9654791012427996e-4,-0.0014977273196613643,-0.0012033784968146178,7.998812229788442e-4,9.090907000034938e-4,-5.222538429447278e-4,-0.001457968265410647,-5.206206040099326e-4,-1.901928816795247e-4,-0.0025176813250649037,-8.964776971877629e-4,-1.1261646554923613e-4,0.0014670160216202059,-0.002282936333769087,-2.0145713872069538e-4,-2.260610171846702e-4,-4.7937864388378535e-4,0.0018371891908366804,0.0010579758563557494,-2.486619060293442e-5,-4.258122596167783e-5,7.415000060324596e-5,5.808514329571011e-5
